po_id,supplier_name,region,category,po_date,promised_date,actual_date,ordered_qty,delivered_qty,unit_cost,po_value,defect_rate,previous_delay_count,supplier_rating
PO1209,Supplier_12,France,Mechanical,24-12-2025,01-01-2026,01-01-2026,276,251,156.01,43058.759999999995,0.022,3,3.12
PO1210,Supplier_1,Germany,Packaging,19-07-2025,01-08-2025,01-08-2025,486,478,10.37,5039.82,0.073,0,4.33
PO1211,Supplier_11,China,Packaging,21-02-2026,20-03-2026,25-03-2026,230,211,60.74,13970.2,0.048,0,3.35
PO1212,Supplier_19,India,Packaging,17-04-2026,05-05-2026,12-05-2026,173,153,87.95,15215.35,0.011,4,3.48
PO1213,Supplier_20,France,Electronics,15-10-2025,06-11-2025,08-11-2025,154,151,132.95,20474.3,0.003,0,2.55
PO1214,Supplier_9,Poland,Electronics,17-02-2026,23-02-2026,26-02-2026,314,285,145.29,45621.06,0.087,3,4.11
PO1215,Supplier_35,Poland,Electronics,28-10-2025,15-11-2025,15-11-2025,271,248,34.86,9447.06,0.068,3,3.57
PO1216,Supplier_35,India,Electronics,06-02-2026,14-02-2026,14-02-2026,92,68,31.49,2897.08,0.083,2,3.23
PO1217,Supplier_37,Poland,Electronics,08-09-2025,15-09-2025,15-09-2025,309,300,77.07,23814.629999999997,0.064,1,4.66
PO1218,Supplier_16,China,Electronics,29-06-2025,23-07-2025,24-07-2025,67,42,111.96,7501.32,0.077,1,3.52
PO1219,Supplier_39,Poland,Electronics,23-11-2025,02-12-2025,02-12-2025,327,307,19.5,6376.5,0.016,0,4.32
PO1220,Supplier_32,China,Raw Material,08-05-2025,26-05-2025,28-05-2025,155,135,139.31,21593.05,0.079,4,4.62
PO1221,Supplier_50,Poland,Raw Material,17-02-2026,02-03-2026,07-03-2026,203,183,149.82,30413.46,0.084,4,2.7
PO1222,Supplier_8,France,Raw Material,27-06-2025,07-07-2025,10-07-2025,406,382,109.1,44294.6,0.093,3,4.95
PO1223,Supplier_39,Germany,Electronics,09-04-2026,27-04-2026,30-04-2026,57,51,183.05,10433.85,0.017,3,3.01
PO1224,Supplier_19,India,Packaging,15-04-2026,02-05-2026,09-05-2026,330,303,80.73,26640.9,0.072,1,3.94
PO1225,Supplier_40,India,Mechanical,25-12-2025,20-01-2026,23-01-2026,481,474,145.69,70076.89,0.037,3,2.95
PO1226,Supplier_48,France,Packaging,11-12-2025,29-12-2025,29-12-2025,460,433,152.17,69998.2,0.079,4,4.29
PO1227,Supplier_9,India,Packaging,20-07-2025,02-08-2025,05-08-2025,213,205,80.87,17225.31,0.015,4,4.82
PO1228,Supplier_32,China,Mechanical,21-11-2025,20-12-2025,25-12-2025,421,406,120.17,50591.57,0.037,0,2.82
PO1229,Supplier_8,China,Mechanical,09-11-2025,08-12-2025,08-12-2025,127,106,190.09,24141.43,0.037,1,3.26
PO1230,Supplier_13,France,Electronics,31-05-2025,12-06-2025,12-06-2025,302,278,111.06,33540.12,0.009,3,4.12
PO1231,Supplier_1,Germany,Packaging,14-12-2025,22-12-2025,24-12-2025,210,210,196.5,41265,0.09,3,3.26
PO1232,Supplier_15,India,Mechanical,21-12-2025,19-01-2026,22-01-2026,129,123,166.56,21486.24,0.068,3,2.63
PO1233,Supplier_24,Poland,Electronics,17-08-2025,14-09-2025,16-09-2025,384,361,72.87,27982.08,0.027,3,3.68
PO1234,Supplier_47,India,Raw Material,21-07-2025,09-08-2025,09-08-2025,389,380,41.58,16174.619999999999,0.035,1,4.31
PO1235,Supplier_23,France,Electronics,15-06-2025,09-07-2025,10-07-2025,387,371,156.29,60484.229999999996,0.086,3,3.91
PO1236,Supplier_45,India,Raw Material,03-12-2025,09-12-2025,12-12-2025,479,475,73.99,35441.21,0.057,2,4.89
PO1237,Supplier_39,Germany,Electronics,27-07-2025,07-08-2025,09-08-2025,403,401,84.06,33876.18,0.039,2,3.38
PO1238,Supplier_20,Poland,Mechanical,06-07-2025,17-07-2025,17-07-2025,196,175,116.06,22747.760000000002,0.032,0,3.96
PO1239,Supplier_17,India,Raw Material,02-03-2026,12-03-2026,14-03-2026,322,306,38.01,12239.22,0.071,0,3.49
PO1240,Supplier_40,Poland,Mechanical,25-10-2025,03-11-2025,08-11-2025,460,434,187.34,86176.40000000001,0.032,0,3.42
PO1241,Supplier_4,Germany,Raw Material,12-05-2025,07-06-2025,09-06-2025,351,325,16.11,5654.61,0.062,4,2.75
PO1242,Supplier_30,India,Mechanical,21-04-2025,03-05-2025,10-05-2025,57,30,11.56,658.9200000000001,0.074,0,3.2
PO1243,Supplier_12,China,Raw Material,16-03-2026,11-04-2026,11-04-2026,290,264,176.79,51269.1,0.09,0,4.9
PO1244,Supplier_19,China,Electronics,06-08-2025,11-08-2025,13-08-2025,335,323,28.95,9698.25,0.092,3,2.53
PO1245,Supplier_46,India,Raw Material,21-05-2025,02-06-2025,03-06-2025,236,223,54.11,12769.96,0,3,4.11
PO1246,Supplier_16,France,Packaging,04-01-2026,27-01-2026,30-01-2026,360,356,107.29,38624.4,0.014,1,3.62
PO1247,Supplier_48,India,Raw Material,01-08-2025,22-08-2025,25-08-2025,394,377,17.17,6764.9800000000005,0.058,2,2.87
PO1248,Supplier_13,Poland,Electronics,18-01-2026,11-02-2026,11-02-2026,352,330,187.91,66144.31999999999,0.081,3,4.96
PO1249,Supplier_39,Poland,Mechanical,14-05-2025,25-05-2025,26-05-2025,480,480,182.68,87686.40000000001,0.002,3,4.14
PO1250,Supplier_15,Germany,Mechanical,14-11-2025,08-12-2025,09-12-2025,495,479,133.55,66107.25,0.031,3,3.72
PO1251,Supplier_27,Poland,Electronics,27-12-2025,10-01-2026,17-01-2026,322,306,55.83,17977.26,0.017,3,4.02
PO1252,Supplier_8,France,Raw Material,09-08-2025,07-09-2025,12-09-2025,231,212,52.29,12078.99,0.026,0,4.19
PO1253,Supplier_34,Germany,Mechanical,20-04-2025,11-05-2025,14-05-2025,196,167,143.84,28192.64,0.049,1,2.93
PO1254,Supplier_18,China,Packaging,20-10-2025,14-11-2025,16-11-2025,76,75,57.38,4360.88,0.089,2,2.68
PO1255,Supplier_13,India,Mechanical,12-01-2026,09-02-2026,14-02-2026,77,71,48.15,3707.5499999999997,0.011,3,2.81
PO1256,Supplier_44,Poland,Electronics,17-06-2025,15-07-2025,17-07-2025,95,72,22.39,2127.05,0.031,4,3.67
PO1257,Supplier_5,Poland,Electronics,10-02-2026,06-03-2026,11-03-2026,465,438,178.76,83123.4,0.085,3,3.48
PO1258,Supplier_18,France,Mechanical,04-06-2025,24-06-2025,26-06-2025,265,258,112.37,29778.050000000003,0.026,2,4.75
PO1259,Supplier_35,Poland,Electronics,25-07-2025,05-08-2025,05-08-2025,189,171,84.42,15955.380000000001,0.092,0,3.55
PO1260,Supplier_1,India,Packaging,13-07-2025,25-07-2025,30-07-2025,74,73,14.03,1038.22,0.023,4,3.11
PO1261,Supplier_15,China,Electronics,06-06-2025,25-06-2025,25-06-2025,427,417,129.06,55108.62,0.073,2,3.53
PO1262,Supplier_10,Poland,Electronics,28-06-2025,09-07-2025,14-07-2025,281,275,104.01,29226.81,0.085,3,2.53
PO1263,Supplier_25,Germany,Electronics,14-09-2025,06-10-2025,09-10-2025,417,417,13.53,5642.009999999999,0.089,4,4.82
PO1264,Supplier_21,China,Raw Material,06-09-2025,03-10-2025,04-10-2025,355,337,123.61,43881.55,0.021,2,3.3
PO1265,Supplier_5,Poland,Electronics,29-05-2025,10-06-2025,11-06-2025,385,379,148.39,57130.149999999994,0.048,3,4.94
PO1266,Supplier_38,India,Mechanical,14-02-2026,03-03-2026,08-03-2026,206,201,105.44,21720.64,0.017,4,2.73
PO1267,Supplier_23,India,Raw Material,06-08-2025,15-08-2025,18-08-2025,222,215,13.51,2999.22,0.055,0,4.18
PO1268,Supplier_50,France,Electronics,31-12-2025,16-01-2026,18-01-2026,229,209,72.81,16673.49,0.086,2,3.63
PO1269,Supplier_45,Poland,Raw Material,06-10-2025,28-10-2025,28-10-2025,330,304,79.34,26182.2,0.027,3,3.34
PO1270,Supplier_19,Germany,Raw Material,27-06-2025,10-07-2025,12-07-2025,251,247,28.85,7241.35,0.084,1,4.25
PO1271,Supplier_33,France,Packaging,23-06-2025,07-07-2025,07-07-2025,365,357,12.24,4467.6,0.059,2,3.03
PO1272,Supplier_17,Poland,Electronics,06-06-2025,17-06-2025,17-06-2025,94,94,185.98,17482.12,0.009,3,3.68
PO1273,Supplier_41,India,Mechanical,18-10-2025,03-11-2025,08-11-2025,143,116,126.2,18046.600000000002,0.078,1,2.72
PO1274,Supplier_27,Poland,Mechanical,05-03-2026,29-03-2026,29-03-2026,283,263,78.49,22212.67,0.043,1,4.99
PO1275,Supplier_17,India,Packaging,15-02-2026,16-03-2026,19-03-2026,466,442,145.51,67807.65999999999,0.016,3,4.05
PO1276,Supplier_23,China,Raw Material,19-04-2025,29-04-2025,30-04-2025,382,371,77.26,29513.320000000003,0.082,3,3.86
PO1277,Supplier_28,China,Packaging,15-07-2025,22-07-2025,27-07-2025,299,298,145.56,43522.44,0,2,3.09
PO1278,Supplier_13,India,Packaging,04-03-2026,20-03-2026,20-03-2026,58,42,191.15,11086.7,0.005,2,3.57
PO1279,Supplier_8,Poland,Electronics,03-06-2025,08-06-2025,15-06-2025,382,361,162.1,61922.2,0.025,0,4.47
PO1280,Supplier_39,India,Mechanical,13-11-2025,18-11-2025,18-11-2025,293,273,65.12,19080.16,0.061,4,2.72
PO1281,Supplier_2,China,Raw Material,13-03-2026,29-03-2026,05-04-2026,330,313,199.67,65891.09999999999,0.078,1,3.91
PO1282,Supplier_30,Germany,Mechanical,29-06-2025,07-07-2025,07-07-2025,147,132,102.74,15102.779999999999,0.093,1,3.83
PO1283,Supplier_1,Poland,Raw Material,14-02-2026,04-03-2026,04-03-2026,74,72,128.3,9494.2,0.065,3,4.35
PO1284,Supplier_30,China,Raw Material,05-04-2026,12-04-2026,12-04-2026,210,197,82.25,17272.5,0.082,3,4
PO1285,Supplier_21,Poland,Raw Material,08-05-2025,13-05-2025,18-05-2025,218,204,34.93,7614.74,0.059,2,2.95
PO1286,Supplier_29,Poland,Mechanical,20-04-2025,13-05-2025,15-05-2025,307,291,172.47,52948.29,0.066,0,3.37
PO1287,Supplier_15,China,Packaging,03-09-2025,28-09-2025,01-10-2025,262,235,118.13,30950.059999999998,0.025,0,4.52
PO1288,Supplier_21,Poland,Packaging,25-06-2025,01-07-2025,01-07-2025,356,348,85.99,30612.44,0.042,0,4.92
PO1289,Supplier_49,India,Raw Material,03-06-2025,25-06-2025,02-07-2025,173,152,17.97,3108.81,0.018,0,4.48
PO1290,Supplier_20,France,Electronics,05-01-2026,10-01-2026,12-01-2026,373,350,46.77,17445.210000000003,0.055,3,2.71
PO1291,Supplier_15,Poland,Raw Material,05-05-2025,15-05-2025,16-05-2025,408,403,101.16,41273.28,0.075,4,4.45
PO1292,Supplier_38,France,Packaging,15-09-2025,30-09-2025,07-10-2025,163,160,169.17,27574.71,0.015,4,5
PO1293,Supplier_14,China,Electronics,09-04-2026,15-04-2026,20-04-2026,447,424,64.56,28858.32,0.05,2,2.86
PO1294,Supplier_16,India,Mechanical,30-04-2025,10-05-2025,10-05-2025,361,354,60.38,21797.18,0.026,0,4.19
PO1295,Supplier_41,Germany,Mechanical,02-03-2026,24-03-2026,26-03-2026,136,118,168.64,22935.039999999997,0.09,1,3.65
PO1296,Supplier_13,France,Mechanical,30-05-2025,12-06-2025,15-06-2025,186,174,97.58,18149.88,0.002,2,3.42
PO1297,Supplier_47,Germany,Packaging,01-05-2025,12-05-2025,13-05-2025,339,326,118.7,40239.3,0.085,0,2.83
PO1298,Supplier_26,Germany,Mechanical,11-04-2026,04-05-2026,05-05-2026,481,462,149.59,71952.79000000001,0.075,4,3.54
PO1299,Supplier_5,Germany,Raw Material,01-03-2026,29-03-2026,29-03-2026,441,432,164.77,72663.57,0.053,1,3.12
PO1300,Supplier_49,Poland,Packaging,03-02-2026,12-02-2026,13-02-2026,303,277,41.64,12616.92,0.053,4,3.66
PO1301,Supplier_23,China,Mechanical,19-11-2025,10-12-2025,12-12-2025,292,271,150.43,43925.560000000005,0.032,3,4.42
PO1302,Supplier_21,Germany,Mechanical,15-11-2025,12-12-2025,15-12-2025,257,234,58.1,14931.7,0.081,0,3.32
PO1303,Supplier_9,Germany,Electronics,27-06-2025,06-07-2025,06-07-2025,285,280,150.56,42909.6,0.071,2,4.68
PO1304,Supplier_11,France,Packaging,09-02-2026,03-03-2026,04-03-2026,436,407,23.49,10241.64,0.089,4,2.61
PO1305,Supplier_38,India,Packaging,26-12-2025,15-01-2026,20-01-2026,493,473,72.82,35900.259999999995,0.009,0,3.98
PO1306,Supplier_38,Poland,Raw Material,29-07-2025,18-08-2025,20-08-2025,162,143,69.11,11195.82,0.032,4,4.66
PO1307,Supplier_19,France,Raw Material,14-12-2025,01-01-2026,03-01-2026,452,423,34.19,15453.88,0.065,3,3.77
PO1308,Supplier_27,India,Electronics,09-06-2025,01-07-2025,03-07-2025,473,471,46.17,21838.41,0.094,4,4.99
PO1309,Supplier_9,France,Packaging,03-04-2026,29-04-2026,29-04-2026,191,165,66.39,12680.49,0.035,4,3.18
PO1310,Supplier_43,Poland,Mechanical,13-07-2025,29-07-2025,03-08-2025,133,133,81.98,10903.34,0.089,1,3.88
PO1311,Supplier_45,France,Mechanical,13-06-2025,29-06-2025,29-06-2025,422,417,52.74,22256.280000000002,0.088,3,4.06
PO1312,Supplier_35,India,Electronics,01-10-2025,14-10-2025,19-10-2025,62,36,73.6,4563.2,0.018,3,2.73
PO1313,Supplier_36,France,Mechanical,25-05-2025,16-06-2025,16-06-2025,431,431,183.14,78933.34,0.04,1,3.54
PO1314,Supplier_31,France,Raw Material,18-04-2026,11-05-2026,12-05-2026,442,438,122.88,54312.96,0.08,0,4.82
PO1315,Supplier_36,Poland,Packaging,25-08-2025,16-09-2025,16-09-2025,468,465,11.23,5255.64,0.011,3,4.91
PO1316,Supplier_17,Poland,Mechanical,18-09-2025,16-10-2025,21-10-2025,480,466,51.78,24854.4,0.037,3,4.9
PO1317,Supplier_41,China,Raw Material,26-04-2025,09-05-2025,11-05-2025,96,86,118.66,11391.36,0.089,0,4.86
PO1318,Supplier_28,India,Mechanical,20-08-2025,02-09-2025,04-09-2025,196,172,198.59,38923.64,0.068,1,3.41
PO1319,Supplier_10,Germany,Raw Material,07-07-2025,16-07-2025,23-07-2025,229,202,92.1,21090.899999999998,0.054,1,4.33
PO1320,Supplier_46,India,Mechanical,16-12-2025,30-12-2025,30-12-2025,294,281,94.43,27762.420000000002,0.059,0,4.13
PO1321,Supplier_10,Germany,Mechanical,20-03-2026,16-04-2026,23-04-2026,289,281,50.85,14695.65,0.02,3,3.06
PO1322,Supplier_40,Poland,Raw Material,04-06-2025,28-06-2025,30-06-2025,472,465,64.2,30302.4,0.048,2,3.38
PO1323,Supplier_40,Germany,Electronics,19-12-2025,08-01-2026,13-01-2026,147,118,52.96,7785.12,0.085,3,4.31
PO1324,Supplier_42,India,Mechanical,03-10-2025,21-10-2025,28-10-2025,294,274,23.58,6932.5199999999995,0.003,3,2.83
PO1325,Supplier_4,India,Packaging,02-01-2026,24-01-2026,25-01-2026,306,290,196.59,60156.54,0.01,4,4.58
PO1326,Supplier_46,India,Raw Material,22-11-2025,13-12-2025,13-12-2025,480,474,64.57,30993.6,0.094,1,4.74
PO1327,Supplier_14,Germany,Packaging,25-05-2025,02-06-2025,09-06-2025,337,320,138.97,46832.89,0.023,4,4.99
PO1328,Supplier_10,China,Packaging,15-08-2025,21-08-2025,24-08-2025,460,453,109.65,50439,0.098,0,2.56
PO1329,Supplier_34,Poland,Raw Material,26-10-2025,10-11-2025,10-11-2025,394,370,49.89,19656.66,0.078,2,2.86
PO1330,Supplier_17,France,Electronics,17-12-2025,10-01-2026,10-01-2026,411,404,25.03,10287.33,0.066,3,4.58
PO1331,Supplier_48,Germany,Electronics,16-03-2026,14-04-2026,19-04-2026,91,82,115.98,10554.18,0.065,0,4.38
PO1332,Supplier_26,France,Electronics,06-06-2025,24-06-2025,25-06-2025,102,82,144.88,14777.76,0.005,4,4.94
PO1333,Supplier_45,Germany,Raw Material,15-06-2025,26-06-2025,26-06-2025,242,238,77.17,18675.14,0.048,2,5
PO1334,Supplier_48,France,Electronics,25-03-2026,10-04-2026,11-04-2026,399,384,11.1,4428.9,0.03,3,4.49
PO1335,Supplier_42,India,Packaging,09-03-2026,16-03-2026,16-03-2026,252,228,137.17,34566.84,0.063,0,2.52
PO1336,Supplier_21,India,Mechanical,17-03-2026,30-03-2026,02-04-2026,113,109,144.38,16314.939999999999,0.067,1,3.35
PO1337,Supplier_39,Poland,Mechanical,12-09-2025,21-09-2025,21-09-2025,455,430,88.05,40062.75,0.053,2,4.86
PO1338,Supplier_39,India,Raw Material,05-12-2025,21-12-2025,22-12-2025,157,142,157.51,24729.07,0.06,4,3.3
PO1339,Supplier_25,China,Raw Material,12-09-2025,08-10-2025,11-10-2025,488,478,130.74,63801.12,0.016,4,3
PO1340,Supplier_20,India,Mechanical,01-07-2025,09-07-2025,09-07-2025,356,353,30.28,10779.68,0.082,1,3.77
PO1341,Supplier_4,Germany,Raw Material,02-02-2026,19-02-2026,19-02-2026,87,67,194.16,16891.92,0.02,2,4.9
PO1342,Supplier_50,Germany,Raw Material,31-03-2026,11-04-2026,16-04-2026,183,163,156.67,28670.609999999997,0.004,0,4.5
PO1343,Supplier_49,China,Electronics,04-07-2025,30-07-2025,01-08-2025,129,123,138.63,17883.27,0.068,1,3.73
PO1344,Supplier_14,France,Raw Material,13-11-2025,25-11-2025,28-11-2025,241,213,115.79,27905.390000000003,0.071,3,4.54
PO1345,Supplier_22,India,Packaging,25-03-2026,15-04-2026,17-04-2026,489,473,92.16,45066.24,0.082,1,2.6
PO1346,Supplier_45,India,Mechanical,08-05-2025,30-05-2025,06-06-2025,184,173,151.42,27861.28,0.074,2,3.62
PO1347,Supplier_44,China,Mechanical,16-09-2025,04-10-2025,06-10-2025,67,39,115.61,7745.87,0.041,3,3.78
PO1348,Supplier_44,China,Raw Material,09-05-2025,06-06-2025,08-06-2025,274,273,149.01,40828.74,0.026,4,2.73
PO1349,Supplier_30,China,Mechanical,02-12-2025,30-12-2025,01-01-2026,82,74,22.57,1850.74,0.022,2,4.89
PO1350,Supplier_19,Germany,Mechanical,16-03-2026,12-04-2026,14-04-2026,165,162,125.66,20733.899999999998,0.041,3,4.12
PO1351,Supplier_37,France,Raw Material,07-09-2025,04-10-2025,05-10-2025,62,49,163.31,10125.22,0.029,1,4.05
PO1352,Supplier_44,India,Mechanical,31-05-2025,11-06-2025,13-06-2025,99,88,62.23,6160.7699999999995,0.072,1,2.53
PO1353,Supplier_48,France,Packaging,14-12-2025,04-01-2026,04-01-2026,84,62,89.86,7548.24,0.058,2,3.14
PO1354,Supplier_20,China,Packaging,26-01-2026,07-02-2026,08-02-2026,177,149,46.49,8228.73,0.09,3,4.65
PO1355,Supplier_36,France,Mechanical,05-04-2026,30-04-2026,05-05-2026,58,48,193.54,11225.32,0.091,1,4.2
PO1356,Supplier_50,China,Raw Material,20-05-2025,08-06-2025,09-06-2025,380,353,59.51,22613.8,0.055,3,2.7
PO1357,Supplier_11,China,Packaging,09-09-2025,14-09-2025,15-09-2025,246,237,87.47,21517.62,0.083,1,3.29
PO1358,Supplier_5,Poland,Mechanical,28-05-2025,12-06-2025,17-06-2025,337,312,183.44,61819.28,0.009,3,2.99
PO1359,Supplier_17,China,Raw Material,09-02-2026,02-03-2026,04-03-2026,145,120,95.14,13795.3,0.094,3,3.29
PO1360,Supplier_14,India,Packaging,06-03-2026,16-03-2026,21-03-2026,186,166,176.95,32912.7,0.036,3,2.83
PO1361,Supplier_25,France,Mechanical,25-12-2025,03-01-2026,04-01-2026,396,389,171.35,67854.59999999999,0.048,0,4.59
PO1362,Supplier_8,China,Raw Material,30-03-2026,08-04-2026,09-04-2026,344,339,121.74,41878.56,0.092,0,3.98
PO1363,Supplier_31,China,Raw Material,07-05-2025,21-05-2025,22-05-2025,136,134,138.42,18825.12,0.099,2,3.78
PO1364,Supplier_29,India,Electronics,05-10-2025,24-10-2025,31-10-2025,315,295,185.57,58454.549999999996,0.067,1,2.58
PO1365,Supplier_23,India,Raw Material,14-02-2026,22-02-2026,24-02-2026,162,135,144.18,23357.16,0.003,3,2.87
PO1366,Supplier_33,China,Packaging,25-03-2026,30-03-2026,06-04-2026,260,248,89.42,23249.2,0.009,4,4.86
PO1367,Supplier_22,Poland,Packaging,03-02-2026,19-02-2026,20-02-2026,215,189,178.56,38390.4,0.026,4,4.28
PO1368,Supplier_34,Germany,Electronics,13-08-2025,29-08-2025,01-09-2025,370,349,87.2,32264,0.017,1,4.37
PO1369,Supplier_32,Germany,Electronics,12-09-2025,04-10-2025,11-10-2025,379,350,123.88,46950.52,0.094,4,3.43
PO1370,Supplier_17,Germany,Packaging,25-07-2025,04-08-2025,07-08-2025,327,313,16.35,5346.450000000001,0.009,0,2.7
PO1371,Supplier_38,India,Raw Material,23-03-2026,13-04-2026,16-04-2026,477,459,193.07,92094.39,0.044,3,2.53
PO1372,Supplier_19,Germany,Raw Material,30-01-2026,16-02-2026,17-02-2026,496,485,39.62,19651.52,0.044,0,3.45
PO1373,Supplier_36,France,Packaging,22-07-2025,29-07-2025,29-07-2025,68,41,156.1,10614.8,0.069,0,4.34
PO1374,Supplier_14,China,Raw Material,29-06-2025,22-07-2025,24-07-2025,159,152,12.1,1923.8999999999999,0.006,3,3.18
PO1375,Supplier_20,Germany,Raw Material,08-04-2026,18-04-2026,19-04-2026,256,228,159.97,40952.32,0.053,1,4.74
PO1376,Supplier_48,China,Mechanical,31-12-2025,05-01-2026,07-01-2026,189,165,42.76,8081.639999999999,0.082,0,3.82
PO1377,Supplier_32,France,Electronics,30-01-2026,27-02-2026,01-03-2026,198,184,79.97,15834.06,0.065,2,2.55
PO1378,Supplier_6,Germany,Electronics,14-06-2025,30-06-2025,30-06-2025,127,122,88,11176,0.087,2,3.31
PO1379,Supplier_6,Poland,Electronics,05-10-2025,11-10-2025,11-10-2025,139,116,79.26,11017.140000000001,0.079,3,3.04
PO1380,Supplier_14,France,Raw Material,02-08-2025,23-08-2025,23-08-2025,154,143,12.7,1955.8,0.078,0,2.56
PO1381,Supplier_20,China,Packaging,12-10-2025,31-10-2025,31-10-2025,324,309,128.06,41491.44,0.018,4,2.62
PO1382,Supplier_4,Germany,Packaging,13-01-2026,02-02-2026,09-02-2026,320,307,168.61,53955.200000000004,0.076,0,3.02
PO1383,Supplier_48,India,Raw Material,21-11-2025,26-11-2025,03-12-2025,381,372,116.72,44470.32,0.059,4,4
PO1384,Supplier_16,France,Electronics,14-09-2025,03-10-2025,08-10-2025,452,444,130.42,58949.84,0.057,1,4.18
PO1385,Supplier_8,China,Raw Material,18-08-2025,07-09-2025,12-09-2025,107,86,140.28,15009.960000000001,0.074,3,3.38
PO1386,Supplier_4,France,Packaging,29-04-2025,04-05-2025,06-05-2025,247,233,168.7,41668.899999999994,0.033,1,3.25
PO1387,Supplier_18,Poland,Packaging,27-11-2025,14-12-2025,17-12-2025,335,335,153.51,51425.85,0.09,2,3.14
PO1388,Supplier_29,Poland,Packaging,07-12-2025,02-01-2026,05-01-2026,445,426,17.3,7698.5,0.028,4,3.12
PO1389,Supplier_17,France,Mechanical,29-06-2025,11-07-2025,16-07-2025,272,270,22.47,6111.84,0.04,1,3.73
PO1390,Supplier_28,India,Electronics,03-03-2026,15-03-2026,16-03-2026,151,123,130.93,19770.43,0.039,2,4.02
PO1391,Supplier_39,France,Raw Material,17-12-2025,03-01-2026,04-01-2026,356,342,97.67,34770.520000000004,0.046,1,4.18
PO1392,Supplier_6,China,Mechanical,06-07-2025,15-07-2025,15-07-2025,77,59,136.99,10548.230000000001,0.023,2,4.91
PO1393,Supplier_27,Germany,Raw Material,02-01-2026,21-01-2026,21-01-2026,294,278,181.33,53311.020000000004,0.033,4,2.56
PO1394,Supplier_32,China,Electronics,02-02-2026,14-02-2026,17-02-2026,79,61,166,13114,0.055,2,3.6
PO1395,Supplier_15,Poland,Raw Material,13-10-2025,29-10-2025,30-10-2025,126,113,130.94,16498.44,0.088,4,2.72
PO1396,Supplier_44,China,Electronics,08-08-2025,04-09-2025,05-09-2025,256,229,165.18,42286.08,0.076,1,3.11
PO1397,Supplier_20,France,Packaging,19-07-2025,30-07-2025,01-08-2025,387,370,93.67,36250.29,0.071,4,3.29
PO1398,Supplier_40,France,Raw Material,05-09-2025,27-09-2025,04-10-2025,254,246,168.51,42801.54,0.031,0,3.37
PO1399,Supplier_14,Poland,Mechanical,07-06-2025,19-06-2025,19-06-2025,292,279,19.72,5758.24,0.095,3,4.27
PO1400,Supplier_21,France,Packaging,26-07-2025,07-08-2025,07-08-2025,332,325,169.28,56200.96,0.073,3,3.64
PO1401,Supplier_27,Germany,Packaging,25-02-2026,03-03-2026,03-03-2026,291,263,140.05,40754.55,0.002,1,3.28
PO1402,Supplier_3,Germany,Mechanical,23-04-2025,11-05-2025,16-05-2025,215,213,59.77,12850.550000000001,0.069,3,4.32
PO1403,Supplier_17,Poland,Mechanical,23-05-2025,04-06-2025,04-06-2025,364,347,173.24,63059.36,0.04,1,4.63
PO1404,Supplier_12,Poland,Raw Material,26-04-2025,20-05-2025,21-05-2025,178,152,189.8,33784.4,0.014,4,3.99
PO1405,Supplier_37,Germany,Mechanical,06-07-2025,27-07-2025,29-07-2025,241,227,123.55,29775.55,0.08,3,2.82
PO1406,Supplier_27,India,Raw Material,07-10-2025,21-10-2025,21-10-2025,181,167,46.55,8425.55,0.075,2,4.32
PO1407,Supplier_33,Germany,Electronics,30-12-2025,20-01-2026,20-01-2026,185,168,119.77,22157.45,0.007,4,3.58
