po_id,supplier_name,region,category,po_date,promised_date,actual_date,ordered_qty,delivered_qty,unit_cost,po_value,defect_rate,previous_delay_count,supplier_rating,delay_days,delivery_risk,fill_rate,cost_impact
PO1245,Supplier_46,India,Raw Material,21-05-2025,02-06-2025,03-06-2025,236,223,54.11,12769.96,0,3,4.11,1,0,0.9449152542372882,0
PO1246,Supplier_16,France,Packaging,04-01-2026,27-01-2026,30-01-2026,360,356,107.29,38624.4,0.014,1,3.62,3,0,0.9888888888888889,540.7416000000001
PO1247,Supplier_48,India,Raw Material,01-08-2025,22-08-2025,25-08-2025,394,377,17.17,6764.9800000000005,0.058,2,2.87,3,0,0.9568527918781726,392.36884000000003
PO1248,Supplier_13,Poland,Electronics,18-01-2026,11-02-2026,11-02-2026,352,330,187.91,66144.31999999999,0.081,3,4.96,0,0,0.9375,5357.68992
PO1249,Supplier_39,Poland,Mechanical,14-05-2025,25-05-2025,26-05-2025,480,480,182.68,87686.40000000001,0.002,3,4.14,1,0,1,175.3728
PO1250,Supplier_15,Germany,Mechanical,14-11-2025,08-12-2025,09-12-2025,495,479,133.55,66107.25,0.031,3,3.72,1,0,0.9676767676767677,2049.3247499999998
PO1251,Supplier_27,Poland,Electronics,27-12-2025,10-01-2026,17-01-2026,322,306,55.83,17977.26,0.017,3,4.02,7,1,0.9503105590062112,305.61342
PO1252,Supplier_8,France,Raw Material,09-08-2025,07-09-2025,12-09-2025,231,212,52.29,12078.99,0.026,0,4.19,5,1,0.9177489177489178,314.05374
PO1253,Supplier_34,Germany,Mechanical,20-04-2025,11-05-2025,14-05-2025,196,167,143.84,28192.64,0.049,1,2.93,3,0,0.8520408163265306,1381.43936
PO1254,Supplier_18,China,Packaging,20-10-2025,14-11-2025,16-11-2025,76,75,57.38,4360.88,0.089,2,2.68,2,0,0.9868421052631579,388.11832
PO1255,Supplier_13,India,Mechanical,12-01-2026,09-02-2026,14-02-2026,77,71,48.15,3707.55,0.011,3,2.81,5,1,0.922077922,40.78305
PO1256,Supplier_44,Poland,Electronics,17-06-2025,15-07-2025,17-07-2025,95,72,22.39,2127.05,0.031,4,3.67,2,0,0.7578947368421053,65.93855
PO1257,Supplier_5,Poland,Electronics,10-02-2026,06-03-2026,11-03-2026,465,438,178.76,83123.4,0.085,3,3.48,5,1,0.9419354838709677,7065.489
PO1258,Supplier_18,France,Mechanical,04-06-2025,24-06-2025,26-06-2025,265,258,112.37,29778.050000000003,0.026,2,4.75,2,0,0.9735849056603774,774.2293000000001
PO1259,Supplier_35,Poland,Electronics,25-07-2025,05-08-2025,05-08-2025,189,171,84.42,15955.38,0.092,0,3.55,0,0,0.9047619047619048,1467.8949599999999
PO1260,Supplier_1,India,Packaging,13-07-2025,25-07-2025,30-07-2025,74,73,14.03,1038.22,0.023,4,3.11,5,1,0.9864864864864865,23.87906
PO1261,Supplier_15,China,Electronics,06-06-2025,25-06-2025,25-06-2025,427,417,129.06,55108.62,0.073,2,3.53,0,0,0.9765807962529274,4022.92926
PO1262,Supplier_10,Poland,Electronics,28-06-2025,09-07-2025,14-07-2025,281,275,104.01,29226.81,0.085,3,2.53,5,1,0.9786476868327402,2484.27885
PO1263,Supplier_25,Germany,Electronics,14-09-2025,06-10-2025,09-10-2025,417,417,13.53,5642.009999999999,0.089,4,4.82,3,0,1,502.1388899999999
PO1264,Supplier_21,China,Raw Material,06-09-2025,03-10-2025,04-10-2025,355,337,123.61,43881.55,0.021,2,3.3,1,0,0.9492957746478873,921.5125500000001
PO1265,Supplier_5,Poland,Electronics,29-05-2025,10-06-2025,11-06-2025,385,379,148.39,57130.15,0.048,3,4.94,1,0,0.9844155844155844,2742.2472000000002
PO1266,Supplier_38,India,Mechanical,14-02-2026,03-03-2026,08-03-2026,206,201,105.44,21720.64,0.017,4,2.73,5,1,0.9757281553398058,369.25088
PO1267,Supplier_23,India,Raw Material,06-08-2025,15-08-2025,18-08-2025,222,215,13.51,2999.22,0.055,0,4.18,3,0,0.9684684684684685,164.9571
PO1268,Supplier_50,France,Electronics,31-12-2025,16-01-2026,18-01-2026,229,209,72.81,16673.49,0.086,2,3.63,2,0,0.9126637554585153,1433.92014
PO1269,Supplier_45,Poland,Raw Material,06-10-2025,28-10-2025,28-10-2025,330,304,79.34,26182.2,0.027,3,3.34,0,0,0.9212121212121213,706.9194
PO1270,Supplier_19,Germany,Raw Material,27-06-2025,10-07-2025,12-07-2025,251,247,28.85,7241.35,0.084,1,4.25,2,0,0.9840637450199203,608.2734
PO1271,Supplier_33,France,Packaging,23-06-2025,07-07-2025,07-07-2025,365,357,12.24,4467.6,0.059,2,3.03,0,0,0.9780821917808219,263.58840000000004
PO1272,Supplier_17,Poland,Electronics,06-06-2025,17-06-2025,17-06-2025,94,94,185.98,17482.12,0.009,3,3.68,0,0,1,157.33907999999997
PO1273,Supplier_41,India,Mechanical,18-10-2025,03-11-2025,08-11-2025,143,116,126.2,18046.6,0.078,1,2.72,5,1,0.8111888111888111,1407.6347999999998
PO1274,Supplier_27,Poland,Mechanical,05-03-2026,29-03-2026,29-03-2026,283,263,78.49,22212.67,0.043,1,4.99,0,0,0.9293286219081273,955.1448099999999
PO1275,Supplier_17,India,Packaging,15-02-2026,16-03-2026,19-03-2026,466,442,145.51,67807.65999999999,0.016,3,4.05,3,0,0.9484978540772532,1084.9225599999997
PO1276,Supplier_23,China,Raw Material,19-04-2025,29-04-2025,30-04-2025,382,371,77.26,29513.320000000003,0.082,3,3.86,1,0,0.9712041884816754,2420.0922400000004
PO1277,Supplier_28,China,Packaging,15-07-2025,22-07-2025,27-07-2025,299,298,145.56,43522.44,0,2,3.09,5,1,0.9966555183946488,0
PO1278,Supplier_13,India,Packaging,04-03-2026,20-03-2026,20-03-2026,58,42,191.15,11086.7,0.005,2,3.57,0,0,0.7241379310344828,55.4335
PO1279,Supplier_8,Poland,Electronics,03-06-2025,08-06-2025,15-06-2025,382,361,162.1,61922.2,0.025,0,4.47,7,1,0.9450261780104712,1548.055
PO1280,Supplier_39,India,Mechanical,13-11-2025,18-11-2025,18-11-2025,293,273,65.12,19080.16,0.061,4,2.72,0,0,0.931740614,1163.88976
PO1281,Supplier_2,China,Raw Material,13-03-2026,29-03-2026,05-04-2026,330,313,199.67,65891.09999999999,0.078,1,3.91,7,1,0.9484848484848485,5139.505799999999
PO1282,Supplier_30,Germany,Mechanical,29-06-2025,07-07-2025,07-07-2025,147,132,102.74,15102.78,0.093,1,3.83,0,0,0.8979591836734694,1404.55854
PO1283,Supplier_1,Poland,Raw Material,14-02-2026,04-03-2026,04-03-2026,74,72,128.3,9494.2,0.065,3,4.35,0,0,0.972972973,617.123
PO1284,Supplier_30,China,Raw Material,05-04-2026,12-04-2026,12-04-2026,210,197,82.25,17272.5,0.082,3,4,0,0,0.9380952380952381,1416.345
PO1285,Supplier_21,Poland,Raw Material,08-05-2025,13-05-2025,18-05-2025,218,204,34.93,7614.74,0.059,2,2.95,5,1,0.9357798165137615,449.26966
PO1286,Supplier_29,Poland,Mechanical,20-04-2025,13-05-2025,15-05-2025,307,291,172.47,52948.29,0.066,0,3.37,2,0,0.9478827361563518,3494.58714
PO1287,Supplier_15,China,Packaging,03-09-2025,28-09-2025,01-10-2025,262,235,118.13,30950.06,0.025,0,4.52,3,0,0.8969465648854962,773.7515000000001
PO1288,Supplier_21,Poland,Packaging,25-06-2025,01-07-2025,01-07-2025,356,348,85.99,30612.44,0.042,0,4.92,0,0,0.9775280898876404,1285.7224800000001
PO1289,Supplier_49,India,Raw Material,03-06-2025,25-06-2025,02-07-2025,173,152,17.97,3108.81,0.018,0,4.48,7,1,0.8786127167630058,55.95858
PO1290,Supplier_20,France,Electronics,05-01-2026,10-01-2026,12-01-2026,373,350,46.77,17445.210000000003,0.055,3,2.71,2,0,0.938337802,959.4865500000002
PO1291,Supplier_15,Poland,Raw Material,05-05-2025,15-05-2025,16-05-2025,408,403,101.16,41273.28,0.075,4,4.45,1,0,0.9877450980392157,3095.4959999999996
PO1292,Supplier_38,France,Packaging,15-09-2025,30-09-2025,07-10-2025,163,160,169.17,27574.71,0.015,4,5,7,1,0.9815950920245399,413.62064999999996
PO1293,Supplier_14,China,Electronics,09-04-2026,15-04-2026,20-04-2026,447,424,64.56,28858.32,0.05,2,2.86,5,1,0.9485458612975392,1442.9160000000002
PO1294,Supplier_16,India,Mechanical,30-04-2025,10-05-2025,10-05-2025,361,354,60.38,21797.18,0.026,0,4.19,0,0,0.9806094182825484,566.72668
PO1295,Supplier_41,Germany,Mechanical,02-03-2026,24-03-2026,26-03-2026,136,118,168.64,22935.04,0.09,1,3.65,2,0,0.8676470588235294,2064.1536
PO1296,Supplier_13,France,Mechanical,30-05-2025,12-06-2025,15-06-2025,186,174,97.58,18149.88,0.002,2,3.42,3,0,0.9354838709677419,36.299760000000006
PO1297,Supplier_47,Germany,Packaging,01-05-2025,12-05-2025,13-05-2025,339,326,118.7,40239.3,0.085,0,2.83,1,0,0.9616519174041298,3420.3405000000007
PO1298,Supplier_26,Germany,Mechanical,11-04-2026,04-05-2026,05-05-2026,481,462,149.59,71952.79000000001,0.075,4,3.54,1,0,0.9604989604989606,5396.459250000001
PO1299,Supplier_5,Germany,Raw Material,01-03-2026,29-03-2026,29-03-2026,441,432,164.77,72663.57,0.053,1,3.12,0,0,0.9795918367346939,3851.1692100000005
PO1300,Supplier_49,Poland,Packaging,03-02-2026,12-02-2026,13-02-2026,303,277,41.64,12616.92,0.053,4,3.66,1,0,0.9141914191419142,668.69676
PO1301,Supplier_23,China,Mechanical,19-11-2025,10-12-2025,12-12-2025,292,271,150.43,43925.560000000005,0.032,3,4.42,2,0,0.928082192,1405.6179200000001
PO1302,Supplier_21,Germany,Mechanical,15-11-2025,12-12-2025,15-12-2025,257,234,58.1,14931.7,0.081,0,3.32,3,0,0.9105058365758755,1209.4677000000001
PO1303,Supplier_9,Germany,Electronics,27-06-2025,06-07-2025,06-07-2025,285,280,150.56,42909.6,0.071,2,4.68,0,0,0.9824561403508771,3046.5815999999995
PO1304,Supplier_11,France,Packaging,09-02-2026,03-03-2026,04-03-2026,436,407,23.49,10241.64,0.089,4,2.61,1,0,0.9334862385321101,911.50596
PO1305,Supplier_38,India,Packaging,26-12-2025,15-01-2026,20-01-2026,493,473,72.82,35900.259999999995,0.009,0,3.98,5,1,0.9594320486815415,323.1023399999999
PO1306,Supplier_38,Poland,Raw Material,29-07-2025,18-08-2025,20-08-2025,162,143,69.11,11195.82,0.032,4,4.66,2,0,0.8827160493827161,358.26624
PO1307,Supplier_19,France,Raw Material,14-12-2025,01-01-2026,03-01-2026,452,423,34.19,15453.88,0.065,3,3.77,2,0,0.9358407079646017,1004.5022
PO1308,Supplier_27,India,Electronics,09-06-2025,01-07-2025,03-07-2025,473,471,46.17,21838.41,0.094,4,4.99,2,0,0.9957716701902748,2052.81054
PO1309,Supplier_9,France,Packaging,03-04-2026,29-04-2026,29-04-2026,191,165,66.39,12680.49,0.035,4,3.18,0,0,0.8638743455497382,443.81715
PO1310,Supplier_43,Poland,Mechanical,13-07-2025,29-07-2025,03-08-2025,133,133,81.98,10903.34,0.089,1,3.88,5,1,1,970.39726
PO1311,Supplier_45,France,Mechanical,13-06-2025,29-06-2025,29-06-2025,422,417,52.74,22256.28,0.088,3,4.06,0,0,0.9881516587677726,1958.5526399999999
PO1312,Supplier_35,India,Electronics,01-10-2025,14-10-2025,19-10-2025,62,36,73.6,4563.2,0.018,3,2.73,5,1,0.5806451612903226,82.13759999999999
PO1313,Supplier_36,France,Mechanical,25-05-2025,16-06-2025,16-06-2025,431,431,183.14,78933.34,0.04,1,3.54,0,0,1,3157.3336
PO1314,Supplier_31,France,Raw Material,18-04-2026,11-05-2026,12-05-2026,442,438,122.88,54312.96,0.08,0,4.82,1,0,0.9909502262443439,4345.0368
PO1315,Supplier_36,Poland,Packaging,25-08-2025,16-09-2025,16-09-2025,468,465,11.23,5255.64,0.011,3,4.91,0,0,0.9935897435897436,57.81204
PO1316,Supplier_17,Poland,Mechanical,18-09-2025,16-10-2025,21-10-2025,480,466,51.78,24854.4,0.037,3,4.9,5,1,0.9708333333333333,919.6128
PO1317,Supplier_41,China,Raw Material,26-04-2025,09-05-2025,11-05-2025,96,86,118.66,11391.36,0.089,0,4.86,2,0,0.8958333333333334,1013.83104
PO1318,Supplier_28,India,Mechanical,20-08-2025,02-09-2025,04-09-2025,196,172,198.59,38923.64,0.068,1,3.41,2,0,0.8775510204081632,2646.8075200000003
PO1319,Supplier_10,Germany,Raw Material,07-07-2025,16-07-2025,23-07-2025,229,202,92.1,21090.9,0.054,1,4.33,7,1,0.8820960698689956,1138.9086
PO1320,Supplier_46,India,Mechanical,16-12-2025,30-12-2025,30-12-2025,294,281,94.43,27762.42,0.059,0,4.13,0,0,0.955782313,1637.9827799999998
PO1321,Supplier_10,Germany,Mechanical,20-03-2026,16-04-2026,23-04-2026,289,281,50.85,14695.65,0.02,3,3.06,7,1,0.972318339,293.913
PO1322,Supplier_40,Poland,Raw Material,04-06-2025,28-06-2025,30-06-2025,472,465,64.2,30302.4,0.048,2,3.38,2,0,0.9851694915254238,1454.5152
PO1323,Supplier_40,Germany,Electronics,19-12-2025,08-01-2026,13-01-2026,147,118,52.96,7785.12,0.085,3,4.31,5,1,0.8027210884353742,661.7352000000001
PO1324,Supplier_42,India,Mechanical,03-10-2025,21-10-2025,28-10-2025,294,274,23.58,6932.52,0.003,3,2.83,7,1,0.9319727891156463,20.79756
PO1325,Supplier_4,India,Packaging,02-01-2026,24-01-2026,25-01-2026,306,290,196.59,60156.54,0.01,4,4.58,1,0,0.9477124183006536,601.5654000000001
PO1326,Supplier_46,India,Raw Material,22-11-2025,13-12-2025,13-12-2025,480,474,64.57,30993.6,0.094,1,4.74,0,0,0.9875,2913.3984
PO1327,Supplier_14,Germany,Packaging,25-05-2025,02-06-2025,09-06-2025,337,320,138.97,46832.89,0.023,4,4.99,7,1,0.9495548961424333,1077.15647
PO1328,Supplier_10,China,Packaging,15-08-2025,21-08-2025,24-08-2025,460,453,109.65,50439,0.098,0,2.56,3,0,0.9847826086956522,4943.022
PO1329,Supplier_34,Poland,Raw Material,26-10-2025,10-11-2025,10-11-2025,394,370,49.89,19656.66,0.078,2,2.86,0,0,0.9390862944162437,1533.21948
PO1330,Supplier_17,France,Electronics,17-12-2025,10-01-2026,10-01-2026,411,404,25.03,10287.33,0.066,3,4.58,0,0,0.9829683698296837,678.96378
PO1331,Supplier_48,Germany,Electronics,16-03-2026,14-04-2026,19-04-2026,91,82,115.98,10554.18,0.065,0,4.38,5,1,0.9010989010989011,686.0217
PO1332,Supplier_26,France,Electronics,06-06-2025,24-06-2025,25-06-2025,102,82,144.88,14777.76,0.005,4,4.94,1,0,0.803921569,73.8888
PO1333,Supplier_45,Germany,Raw Material,15-06-2025,26-06-2025,26-06-2025,242,238,77.17,18675.14,0.048,2,5,0,0,0.9834710743801653,896.40672
PO1334,Supplier_48,France,Electronics,25-03-2026,10-04-2026,11-04-2026,399,384,11.1,4428.9,0.03,3,4.49,1,0,0.9624060150375939,132.867
PO1335,Supplier_42,India,Packaging,09-03-2026,16-03-2026,16-03-2026,252,228,137.17,34566.84,0.063,0,2.52,0,0,0.9047619047619048,2177.71092
PO1336,Supplier_21,India,Mechanical,17-03-2026,30-03-2026,02-04-2026,113,109,144.38,16314.94,0.067,1,3.35,3,0,0.9646017699115044,1093.1009800000002
PO1337,Supplier_39,Poland,Mechanical,12-09-2025,21-09-2025,21-09-2025,455,430,88.05,40062.75,0.053,2,4.86,0,0,0.945054945,2123.32575
PO1338,Supplier_39,India,Raw Material,05-12-2025,21-12-2025,22-12-2025,157,142,157.51,24729.07,0.06,4,3.3,1,0,0.9044585987261147,1483.7441999999999
PO1339,Supplier_25,China,Raw Material,12-09-2025,08-10-2025,11-10-2025,488,478,130.74,63801.12,0.016,4,3,3,0,0.9795081967213115,1020.8179200000001
PO1340,Supplier_20,India,Mechanical,01-07-2025,09-07-2025,09-07-2025,356,353,30.28,10779.68,0.082,1,3.77,0,0,0.9915730337078652,883.93376
PO1341,Supplier_4,Germany,Raw Material,02-02-2026,19-02-2026,19-02-2026,87,67,194.16,16891.92,0.02,2,4.9,0,0,0.7701149425287356,337.8384
PO1342,Supplier_50,Germany,Raw Material,31-03-2026,11-04-2026,16-04-2026,183,163,156.67,28670.61,0.004,0,4.5,5,1,0.8907103825136612,114.68244
PO1343,Supplier_49,China,Electronics,04-07-2025,30-07-2025,01-08-2025,129,123,138.63,17883.27,0.068,1,3.73,2,0,0.9534883720930233,1216.0623600000001
PO1344,Supplier_14,France,Raw Material,13-11-2025,25-11-2025,28-11-2025,241,213,115.79,27905.390000000003,0.071,3,4.54,3,0,0.8838174273858921,1981.28269
PO1345,Supplier_22,India,Packaging,25-03-2026,15-04-2026,17-04-2026,489,473,92.16,45066.24,0.082,1,2.6,2,0,0.967280164,3695.43168
PO1346,Supplier_45,India,Mechanical,08-05-2025,30-05-2025,06-06-2025,184,173,151.42,27861.28,0.074,2,3.62,7,1,0.9402173913043478,2061.73472
PO1347,Supplier_44,China,Mechanical,16-09-2025,04-10-2025,06-10-2025,67,39,115.61,7745.87,0.041,3,3.78,2,0,0.582089552,317.58067
PO1348,Supplier_44,China,Raw Material,09-05-2025,06-06-2025,08-06-2025,274,273,149.01,40828.74,0.026,4,2.73,2,0,0.9963503649635036,1061.5472399999999
PO1349,Supplier_30,China,Mechanical,02-12-2025,30-12-2025,01-01-2026,82,74,22.57,1850.74,0.022,2,4.89,2,0,0.9024390243902439,40.71628
PO1350,Supplier_19,Germany,Mechanical,16-03-2026,12-04-2026,14-04-2026,165,162,125.66,20733.9,0.041,3,4.12,2,0,0.9818181818181818,850.0899000000001
PO1351,Supplier_37,France,Raw Material,07-09-2025,04-10-2025,05-10-2025,62,49,163.31,10125.22,0.029,1,4.05,1,0,0.7903225806451613,293.63138
PO1352,Supplier_44,India,Mechanical,31-05-2025,11-06-2025,13-06-2025,99,88,62.23,6160.77,0.072,1,2.53,2,0,0.8888888888888888,443.57544
PO1353,Supplier_48,France,Packaging,14-12-2025,04-01-2026,04-01-2026,84,62,89.86,7548.24,0.058,2,3.14,0,0,0.7380952380952381,437.79792000000003
PO1354,Supplier_20,China,Packaging,26-01-2026,07-02-2026,08-02-2026,177,149,46.49,8228.73,0.09,3,4.65,1,0,0.8418079096045198,740.5857
PO1355,Supplier_36,France,Mechanical,05-04-2026,30-04-2026,05-05-2026,58,48,193.54,11225.32,0.091,1,4.2,5,1,0.8275862068965517,1021.50412
PO1356,Supplier_50,China,Raw Material,20-05-2025,08-06-2025,09-06-2025,380,353,59.51,22613.8,0.055,3,2.7,1,0,0.9289473684210526,1243.759
PO1357,Supplier_11,China,Packaging,09-09-2025,14-09-2025,15-09-2025,246,237,87.47,21517.62,0.083,1,3.29,1,0,0.9634146341463414,1785.96246
PO1358,Supplier_5,Poland,Mechanical,28-05-2025,12-06-2025,17-06-2025,337,312,183.44,61819.28,0.009,3,2.99,5,1,0.9258160237388724,556.37352
PO1359,Supplier_17,China,Raw Material,09-02-2026,02-03-2026,04-03-2026,145,120,95.14,13795.3,0.094,3,3.29,2,0,0.8275862068965517,1296.7582
PO1360,Supplier_14,India,Packaging,06-03-2026,16-03-2026,21-03-2026,186,166,176.95,32912.7,0.036,3,2.83,5,1,0.8924731182795699,1184.8571999999997
PO1361,Supplier_25,France,Mechanical,25-12-2025,03-01-2026,04-01-2026,396,389,171.35,67854.59999999999,0.048,0,4.59,1,0,0.9823232323232324,3257.0208
PO1362,Supplier_8,China,Raw Material,30-03-2026,08-04-2026,09-04-2026,344,339,121.74,41878.56,0.092,0,3.98,1,0,0.9854651162790697,3852.82752
PO1363,Supplier_31,China,Raw Material,07-05-2025,21-05-2025,22-05-2025,136,134,138.42,18825.12,0.099,2,3.78,1,0,0.9852941176470589,1863.68688
PO1364,Supplier_29,India,Electronics,05-10-2025,24-10-2025,31-10-2025,315,295,185.57,58454.55,0.067,1,2.58,7,1,0.9365079365079365,3916.4548500000005
PO1365,Supplier_23,India,Raw Material,14-02-2026,22-02-2026,24-02-2026,162,135,144.18,23357.16,0.003,3,2.87,2,0,0.8333333333333334,70.07148
PO1366,Supplier_33,China,Packaging,25-03-2026,30-03-2026,06-04-2026,260,248,89.42,23249.2,0.009,4,4.86,7,1,0.9538461538461539,209.2428
PO1367,Supplier_22,Poland,Packaging,03-02-2026,19-02-2026,20-02-2026,215,189,178.56,38390.4,0.026,4,4.28,1,0,0.8790697674418605,998.1504
PO1368,Supplier_34,Germany,Electronics,13-08-2025,29-08-2025,01-09-2025,370,349,87.2,32264,0.017,1,4.37,3,0,0.9432432432432433,548.488
PO1369,Supplier_32,Germany,Electronics,12-09-2025,04-10-2025,11-10-2025,379,350,123.88,46950.52,0.094,4,3.43,7,1,0.9234828496042217,4413.34888
PO1370,Supplier_17,Germany,Packaging,25-07-2025,04-08-2025,07-08-2025,327,313,16.35,5346.450000000001,0.009,0,2.7,3,0,0.9571865443425076,48.118050000000004
PO1371,Supplier_38,India,Raw Material,23-03-2026,13-04-2026,16-04-2026,477,459,193.07,92094.39,0.044,3,2.53,3,0,0.9622641509433962,4052.15316
PO1372,Supplier_19,Germany,Raw Material,30-01-2026,16-02-2026,17-02-2026,496,485,39.62,19651.52,0.044,0,3.45,1,0,0.9778225806451613,864.66688
PO1373,Supplier_36,France,Packaging,22-07-2025,29-07-2025,29-07-2025,68,41,156.1,10614.8,0.069,0,4.34,0,0,0.6029411764705882,732.4212
PO1374,Supplier_14,China,Raw Material,29-06-2025,22-07-2025,24-07-2025,159,152,12.1,1923.9,0.006,3,3.18,2,0,0.9559748427672956,11.5434
PO1375,Supplier_20,Germany,Raw Material,08-04-2026,18-04-2026,19-04-2026,256,228,159.97,40952.32,0.053,1,4.74,1,0,0.890625,2170.47296
PO1376,Supplier_48,China,Mechanical,31-12-2025,05-01-2026,07-01-2026,189,165,42.76,8081.639999999999,0.082,0,3.82,2,0,0.873015873,662.69448
PO1377,Supplier_32,France,Electronics,30-01-2026,27-02-2026,01-03-2026,198,184,79.97,15834.06,0.065,2,2.55,2,0,0.9292929292929293,1029.2139
PO1378,Supplier_6,Germany,Electronics,14-06-2025,30-06-2025,30-06-2025,127,122,88,11176,0.087,2,3.31,0,0,0.9606299212598425,972.3119999999999
PO1379,Supplier_6,Poland,Electronics,05-10-2025,11-10-2025,11-10-2025,139,116,79.26,11017.14,0.079,3,3.04,0,0,0.8345323741007195,870.35406
PO1380,Supplier_14,France,Raw Material,02-08-2025,23-08-2025,23-08-2025,154,143,12.7,1955.8,0.078,0,2.56,0,0,0.9285714285714286,152.5524
PO1381,Supplier_20,China,Packaging,12-10-2025,31-10-2025,31-10-2025,324,309,128.06,41491.44,0.018,4,2.62,0,0,0.9537037037037037,746.84592
PO1382,Supplier_4,Germany,Packaging,13-01-2026,02-02-2026,09-02-2026,320,307,168.61,53955.2,0.076,0,3.02,7,1,0.959375,4100.5952
PO1383,Supplier_48,India,Raw Material,21-11-2025,26-11-2025,03-12-2025,381,372,116.72,44470.32,0.059,4,4,7,1,0.9763779527559056,2623.7488799999996
PO1384,Supplier_16,France,Electronics,14-09-2025,03-10-2025,08-10-2025,452,444,130.42,58949.84,0.057,1,4.18,5,1,0.9823008849557522,3360.14088
PO1385,Supplier_8,China,Raw Material,18-08-2025,07-09-2025,12-09-2025,107,86,140.28,15009.96,0.074,3,3.38,5,1,0.8037383177570093,1110.73704
PO1386,Supplier_4,France,Packaging,29-04-2025,04-05-2025,06-05-2025,247,233,168.7,41668.9,0.033,1,3.25,2,0,0.9433198380566802,1375.0737000000001
PO1387,Supplier_18,Poland,Packaging,27-11-2025,14-12-2025,17-12-2025,335,335,153.51,51425.85,0.09,2,3.14,3,0,1,4628.3265
PO1388,Supplier_29,Poland,Packaging,07-12-2025,02-01-2026,05-01-2026,445,426,17.3,7698.5,0.028,4,3.12,3,0,0.9573033707865168,215.558
PO1389,Supplier_17,France,Mechanical,29-06-2025,11-07-2025,16-07-2025,272,270,22.47,6111.84,0.04,1,3.73,5,1,0.9926470588235294,244.4736
PO1390,Supplier_28,India,Electronics,03-03-2026,15-03-2026,16-03-2026,151,123,130.93,19770.43,0.039,2,4.02,1,0,0.8145695364238411,771.04677
PO1391,Supplier_39,France,Raw Material,17-12-2025,03-01-2026,04-01-2026,356,342,97.67,34770.520000000004,0.046,1,4.18,1,0,0.9606741573033708,1599.4439200000002
PO1392,Supplier_6,China,Mechanical,06-07-2025,15-07-2025,15-07-2025,77,59,136.99,10548.23,0.023,2,4.91,0,0,0.7662337662337663,242.60929
PO1393,Supplier_27,Germany,Raw Material,02-01-2026,21-01-2026,21-01-2026,294,278,181.33,53311.02,0.033,4,2.56,0,0,0.9455782312925171,1759.26366
PO1394,Supplier_32,China,Electronics,02-02-2026,14-02-2026,17-02-2026,79,61,166,13114,0.055,2,3.6,3,0,0.7721518987341772,721.27
PO1395,Supplier_15,Poland,Raw Material,13-10-2025,29-10-2025,30-10-2025,126,113,130.94,16498.44,0.088,4,2.72,1,0,0.8968253968253969,1451.8627199999999
